image_path,shape_area,shape_perimeter,shape_circularity,shape_eccentricity,shape_solidity,shape_extent,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,rgb_r_mean,rgb_r_std,rgb_g_mean,rgb_g_std,rgb_b_mean,rgb_b_std,hsv_h_mean,hsv_h_std,hsv_s_mean,hsv_s_std,hsv_v_mean,hsv_v_std,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_bin_0,lbp_bin_1,lbp_bin_2,lbp_bin_3,lbp_bin_4,lbp_bin_5,lbp_bin_6,lbp_bin_7,lbp_bin_8,lbp_bin_9,split,original_class
data/processed/val/rotten/rottenbanana_fc9e8b446ef0.png,65536.0,1020.0,0.7915702273958504,0.0,1.0,1.0,-0.7781578772394873,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,120.58384704589844,55.940278941517086,100.28103637695312,51.83864882465487,79.25869750976562,47.52030591784203,16.540008544921875,16.694274714748992,99.29225158691406,46.9399071299584,120.59988403320312,55.94332772313874,0.3975099308850112,0.8433150203230455,0.30888656790467156,0.927394657393402,0.043792724609375,0.07135009765625,0.0599365234375,0.1277313232421875,0.2295379638671875,0.1453857421875,0.07568359375,0.07659912109375,0.0655059814453125,0.1044769287109375,val,rottenbanana
data/processed/val/fresh/freshoranges_83cc3a5f0bde.png,45008.0,795.4356347322464,0.8939011433031134,0.19671790503204994,0.9930060672917815,0.7622144320818304,-0.7978677747165227,-5.005448914250562,-6.550892235651439,-10.418687939936602,11.999999959917474,-11.966415217626285,-11.999999966686907,224.6837228937078,18.932673243466184,145.44096605047991,26.98106221656999,78.2416014930679,28.352079328858913,14.035304834696054,2.9498372395769112,167.10675879843583,28.01853978089065,224.79619178812655,18.21027338547583,0.5763437100120176,0.9287629274081041,0.4841684502915493,0.9303023586283793,0.04021507287593317,0.0675879843583363,0.05627888375399929,0.12435567010309279,0.18183434056167794,0.17576875222182722,0.10264841805901173,0.06394418769996445,0.06920991823675791,0.11815677212939922,val,freshoranges
data/processed/val/fresh/freshoranges_9aa364e56d01.png,44760.0,965.4945077896118,0.6033930819815597,0.5429854442769719,0.9370878258138805,0.7806069061737008,-0.7821266879331086,-3.088634364810122,-3.7728720365031196,-5.295604545374935,-9.830892540018692,-6.841829930463891,-10.677894365194112,227.03567917783735,40.196607419001154,168.4695710455764,19.770556408701754,86.70576407506702,33.229516698283994,18.778954423592495,10.400295777426646,158.70960679177838,35.1679131458995,230.54908400357462,30.98139059269535,0.6022188847190462,0.9517750496504415,0.5555430718507464,0.9361030517358431,0.01794012511170688,0.048793565683646116,0.03348972296693476,0.13313226094727434,0.23478552278820375,0.2317917783735478,0.10158623771224308,0.052792672028596964,0.06476764968722074,0.08092046470062556,val,freshoranges
data/processed/val/fresh/freshoranges_92b75e26a16e.png,44934.0,938.1391699314117,0.6415793929612058,0.527857118213679,0.9442296377237959,0.7578681059200539,-0.7686690096026412,-3.119019365484451,-3.2674851570789256,-4.553782697026185,-8.601124780698578,-6.497516801867802,-8.629293787876144,194.0318467085058,64.7663187580913,117.57624515956736,55.932395473477776,75.16802421329061,66.39811246204515,21.07595584635243,35.90057813287718,147.16697823474428,78.44116312003172,194.4161659322562,65.01406452688126,0.6331252574107749,0.9457047357700147,0.4517362831852497,0.9324858555396974,0.01304134953487337,0.028864556905683892,0.016757911603685404,0.1167935193839854,0.22648773757065918,0.19252681710953842,0.06629723594605422,0.06462812124449192,0.22757822584234655,0.047024524858681624,val,freshoranges
data/processed/val/rotten/rottenbanana_85b22871f97d.png,65536.0,1020.0,0.7915702273958504,0.0,1.0,1.0,-0.7781578772394873,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,71.86845397949219,42.08669687008634,62.230926513671875,37.5745712729077,61.33271789550781,37.6218528240221,44.79429626464844,66.85838039005327,41.07188415527344,25.7394192940367,72.9227294921875,43.006845807949,0.11163955228810203,0.949763987649427,0.48977929981230456,0.9533902517313053,0.009765625,0.0249481201171875,0.0216064453125,0.1063995361328125,0.2605133056640625,0.189178466796875,0.0619049072265625,0.0457000732421875,0.236724853515625,0.0432586669921875,val,rottenbanana
data/processed/val/fresh/freshbanana_a1b0c8448a34.png,65536.0,1020.0,0.7915702273958504,0.0,1.0,1.0,-0.7781578772394873,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,130.03810119628906,85.0671629278332,115.95075988769531,78.24769370509992,77.57093811035156,52.93753692496377,37.83897399902344,49.06940351458639,80.599365234375,64.80243211745457,131.38604736328125,85.29303404816031,0.23584704113390864,0.9323236843938696,0.36628685793719024,0.9758130537153895,0.0132904052734375,0.0272674560546875,0.0226898193359375,0.1034698486328125,0.265625,0.16937255859375,0.0495147705078125,0.051300048828125,0.2445068359375,0.0529632568359375,val,freshbanana
data/processed/val/fresh/freshapples_c051f4513a56.png,37707.0,861.9797909259796,0.6377312182505156,0.6491070097064539,0.923240781548406,0.7114528301886792,-0.7594189739979592,-2.666150010835704,-3.284815933560574,-4.390456431051367,-8.229311323746076,-5.770082282595507,9.340475507908295,155.97416925239347,37.89961267985298,81.92892566366987,60.25188056256721,75.09979579388443,50.60177959141384,140.8864932240698,67.40614165663607,151.03866656058557,51.73276764803452,160.08475879810115,36.76061989814458,0.6472295993444703,0.9262694120772754,0.4137088059879699,0.9000085862552177,0.026705916673296734,0.039939533773569895,0.02689155859654706,0.10791099795793885,0.2398758851141698,0.21070358288911872,0.07152518100087517,0.06770626143686849,0.14392553106850187,0.06481555148911343,val,freshapples
data/processed/val/fresh/freshoranges_f7e6eb0f5d59.png,58912.0,1054.1909050941467,0.6661547066474783,0.48120963882882567,0.972771255428411,0.89892578125,-0.776839461716039,-3.3195209760095827,-3.829137611994141,-6.135598439252767,-11.460543520287436,8.20203574857952,-11.085530149263882,202.32103815860944,65.84426700461677,153.7572990222705,66.76569475425514,124.09268060836501,81.21053986460215,13.092375067897882,23.769469882914688,90.57991580662683,84.38323417847965,202.322260320478,65.84474698039527,0.378168191132622,0.962780737356925,0.4116771968884513,0.9643299071359941,0.0032251493753394896,0.017925040738728953,0.006365426398696361,0.0970600217273221,0.2401038837588267,0.2744771863117871,0.06696428571428571,0.05559139054861488,0.20771659424225963,0.030571021184139055,val,freshoranges
data/processed/val/rotten/rottenapples_d3f46a1b9ec1.png,34147.0,808.2985510826111,0.6567783343935492,0.5031097900361334,0.9303852651081685,0.7029313681090206,-0.7835607618273879,-3.244996862780268,-4.1836228342986805,-5.455317135704975,-10.574442722796105,-7.572704489753695,10.323167550793423,182.33748206284594,53.53165256518578,92.77356722406068,59.445986580912304,63.55428002459953,56.61738133274546,8.157700530061206,8.9659726822552,171.69774797200338,57.02767505797373,182.33751134799545,53.531553635715696,0.7708244855479565,0.9178531776099289,0.3876888787208582,0.906740376771574,0.01352973906931795,0.034615046709813455,0.02427738893607052,0.11614490291972941,0.36471725188157084,0.24368172899522653,0.06969865581163792,0.04152634199197587,0.04322488066301578,0.04858406302164173,val,rottenapples
data/processed/val/fresh/freshapples_46bf96ee399a.png,48028.0,989.1097333431244,0.6169009156531575,0.4753991849468746,0.9405451981826727,0.7534513052208835,-0.7849932830103595,-3.3596579177574903,-4.163450064866117,-5.467110781197804,-10.379777872829255,-7.149386768923906,10.472841471730385,167.2276588656617,53.04340712505761,89.43674523194802,60.29611745069971,92.83861497459814,62.46695138635059,102.38279753477138,85.61220277701975,123.50841175980678,61.86771983912018,167.25376863496294,53.077391452311325,0.6761655981448674,0.9064469389599707,0.3863593311259456,0.9146702736802105,0.03173148996418756,0.052240359790122426,0.054572332805863245,0.1332556008994753,0.24966686099775132,0.1504747230782044,0.08499208794869659,0.05746647788789873,0.10171150162405264,0.08388856500374782,val,freshapples
data/processed/val/rotten/rottenoranges_6ee5766b7ebe.png,45314.0,863.3523752689362,0.76395202775021,0.4539461845629513,0.9672145144076841,0.8212628679135856,-0.7911651997761797,-3.461925288375528,-5.340458329396716,-6.128184146652284,-11.625352343278207,-7.921726186312571,11.962354071429141,197.59584234452927,30.30860611656619,163.15447764487797,38.812669107322165,140.1411704991835,59.176252681394146,42.35750540671757,44.894027238560696,74.12883435582822,76.43101985379805,200.39387385796883,27.62029271727749,0.65655174852687,0.9094379719061941,0.40726282109895673,0.9224707673789354,0.03140309838019155,0.059142869753277136,0.05250033102352474,0.12901090170808138,0.23992585073045858,0.1950611290109017,0.09184799399744009,0.056649159200247164,0.05874564152359094,0.08571302467228671,val,rottenoranges
data/processed/val/rotten/rottenoranges_a13df05fd79e.png,32527.0,727.4112482070923,0.7724917480495698,0.6517233890017915,0.9668281663347502,0.7404279535624858,-0.7756582276690529,-2.689765855463539,-4.070703379074471,-5.588098847259626,-10.50560348507474,-6.972432501500818,-10.612030827098545,238.57653641590065,15.036790140323435,179.2553570879577,33.73263653783609,91.43176438036093,52.32354521030719,16.922372183109417,8.416471745430197,157.2176038368125,56.196534915229904,238.57653641590065,15.036790140323435,0.7945815385691739,0.9297302520545829,0.4410155332413946,0.9350490156763535,0.032034924831678295,0.05825929228025948,0.04491653088203646,0.1257109478279583,0.20100224428935962,0.17969686721800351,0.09542841331816644,0.06450026132136379,0.1002244289359609,0.0982260890952132,val,rottenoranges
data/processed/val/rotten/rottenbanana_3fc722630c13.png,39167.0,1139.7859202623367,0.37886422345286225,0.3153830455568884,0.8783217096853766,0.6498589679774349,-0.7839236227612703,-4.13024494295434,-3.8190608214551798,-6.51879193818601,11.893602912292932,9.315745852406403,-11.5180384666428,61.169887915847525,42.8029074980354,56.70071744070263,42.59172383642306,55.439247325554675,40.764012065541166,71.89723491714965,62.74181649281625,40.769525365741565,31.534097063223516,62.626241478795926,42.513183064389374,0.9606913474642732,0.8921639022757879,0.5404822583316882,0.6906685492743083,0.04128475502336151,0.07059514387111598,0.04764214772640233,0.11315648377460617,0.24071284499706386,0.15541144330686546,0.08310567569637706,0.07491000076595093,0.07133556310159063,0.10184594173666607,val,rottenbanana
data/processed/val/rotten/rottenapples_3b51a853295e.png,35836.0,836.1808006763458,0.6440639759848615,0.3665473657014487,0.9147203716466294,0.6301389133110603,-0.7844614056597107,-3.854059496834058,-3.9332114150203568,-5.3334054169324645,10.606849621994293,7.73774795760519,-9.97335811476373,157.6897533206831,44.2395730365112,98.17398705212635,49.186275667050914,72.22499720951,52.89536781785431,10.788815716039737,8.23254521304001,145.16103917847974,56.973008014573175,157.79308516575512,44.230687794637575,0.8050045040752466,0.886312453457724,0.42004426769343745,0.8853319114066334,0.03940171894184619,0.05991182051568256,0.05740037950664137,0.13249246567697287,0.2541578301149682,0.1617368009822525,0.08265431409755553,0.06208840272351825,0.059409532313874316,0.09074673512668825,val,rottenapples
